gvkey,datadate,ticker,cusip,conm,saleq,revtq,cogsq,xsgaq,oiadpq,txtq,piq,atq,gross_margin,marketing_effi,roic,adj_price,rev_growth_yoy
064915,2024-06-30,INTT,461147100,INTEST CORP,33.991,33.991,19.567,12.564,0.336,0.066,0.296,160.554,0.42434762142920185,2.7054282075772047,0.8820306793279766,9.88,0.04401376005897162
065036,2024-06-30,QUIK,74837P405,QUICKLOGIC CORP,4.096,4.096,0.94,3.442,-1.2,-0.006,-1.235,47.451,0.7705078125,1.190005810575247,0.9669393040371093,10.39,0.4022595001711744
184155,2024-06-30,DQ,23703Q203,DAQO NEW ENERGY CORP,219.914,219.914,334.116,39.362,-198.522,-23.283,-181.146,6940.501,-0.5193030002637394,5.586962044611554,0.9550618479019668,14.6,-0.6546164429171824
166460,2024-06-30,ASTI,043635804,ASCENT SOLAR TECH INC,0.027,0.027,2.365,,-2.356,0.0,-3.446,10.157,-86.5925925925926,,0.6836912362159024,10.440000000000001,-0.7352941176470589
164211,2024-06-30,SIMO,82706C108,SILICON MOTION TECH -ADR,210.67,210.67,108.09,64.78,31.997,6.201,37.022,1030.146,0.4869226752741254,3.252083976535968,0.7195090051842232,80.99,0.500915496469817
184182,2024-06-30,JKS,47759T100,JINKOSOLAR HOLDING CO,3289.578,3289.578,2923.658,379.187,-13.267,2.99,-14.305,17703.248,0.11123615247913259,8.675344882604097,1.121289024584375,20.72,-0.18811674947375068
315629,2024-06-30,IMOS,16965P202,CHIPMOS TECHNOLOGIES INC,176.156,176.156,115.564,13.952,10.765,1.526,15.179,1398.618,0.3439678466813506,12.62586009174312,0.6379047006792792,26.11,0.02739430417767519
010453,2024-06-30,TER,880770102,TERADYNE INC,729.879,729.879,278.462,266.287,154.893,33.13,219.403,3631.706,0.6184819675590063,2.740948675676995,0.5993721745905801,148.28999,0.06639325460195744
137573,2024-06-30,ENTG,29362U104,ENTEGRIS INC,812.652,812.652,389.426,196.939,131.367,6.689,74.385,8336.586,0.5207961095278175,4.126414778180045,1.6072319437346854,135.39999,-0.09805549389567148
142814,2024-06-30,SYNA,87157D109,SYNAPTICS INC,247.4,247.4,109.4,122.1,-12.6,-245.0,-36.7,2825.0,0.5578011317704122,2.026208026208026,-1.9486223819317094,88.2,0.08842938847338311
016401,2024-06-30,CRUS,172755100,CIRRUS LOGIC INC,374.026,374.026,174.714,139.142,47.811,14.508,56.603,2265.625,0.5328827407720319,2.6880884276494514,0.6281732546632987,127.66,0.17983319453907676
016597,2024-06-30,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,124.076,124.076,31.185,57.426,26.209,1.121,23.752,827.52,0.7486621103194816,2.160624107547104,1.0513657529936888,57.99,-0.3472398318593849
017386,2024-06-30,SPVNF,84761T869,SPECTRA7 MICROSYSTEMS INC,0.862,0.862,0.334,2.51,-2.234,0.0,-9.318,12.324,0.6125290023201856,0.3434262948207171,0.23975101953208844,,-0.7361493725130088
027387,2024-06-30,PI,453204109,IMPINJ INC,102.495,102.495,42.476,47.895,9.125,-0.012,9.951,446.087,0.5855797843797258,2.1399937362981523,0.9180990773996683,156.77,0.19199637150233761
027794,2024-06-30,WOLF,97785W106,WOLFSPEED INC,200.7,200.7,153.2,142.1,-139.9,0.5,-174.4,7984.6,0.23667164922770303,1.4123856439127376,0.8044787239079202,22.76,-0.009866798223976292
027965,2024-06-30,MCHP,595017104,MICROCHIP TECHNOLOGY INC,1241.3,1241.3,457.7,373.2,221.7,32.5,161.8,15839.7,0.6312736647063563,3.3260986066452305,1.094982512861336,91.5,-0.45761600978764305
184725,2024-06-30,NXPI,N6596X109,NXP SEMICONDUCTORS NV,3127.0,3127.0,1146.0,862.0,906.0,154.0,818.0,23196.0,0.6335145506875599,3.6276102088167055,0.8990620572569509,269.09,-0.052137011215519835
184604,2024-06-30,AOSL,G6331P104,ALPHA AND OMEGA SEMICONDUCTO,161.296,161.296,105.951,42.584,-1.147,1.006,-1.726,1145.013,0.343126921932348,3.787713695284614,1.0518711170846262,37.37,-0.0014177371923851378
184551,2024-06-30,MXL,57776J100,MAXLINEAR INC,91.99,91.99,30.768,89.447,-39.853,-2.06,-41.326,973.197,0.6655288618328079,1.0284302436079467,0.9162857631140245,20.14,-0.4998858310952603
175982,2024-06-30,CSIQ,136635109,CANADIAN SOLAR INC,1635.433,1635.433,1231.339,258.181,23.913,5.283,32.707,12136.937,0.24708685711979642,6.334443665490489,0.6130324193809152,14.75,-0.30819920110760346
137602,2024-06-30,ACLS,054540208,AXCELIS TECHNOLOGIES INC,256.511,256.511,139.365,59.047,54.238,6.399,57.264,1288.405,0.4566899665121574,4.344183447084526,0.8413163974498957,142.19,-0.06372595539657633
175404,2024-06-30,FSLR,336433107,FIRST SOLAR INC,1010.482,1010.482,418.193,125.948,372.941,27.775,377.131,11014.255,0.5861450278184075,8.02300949598247,0.9160598989301209,225.46001,0.2464729921929063
110039,2024-06-30,AMKR,031652100,AMKOR TECHNOLOGY INC,1461.474,1461.474,1099.281,130.848,81.527,14.312,81.57,6865.55,0.24782719364148798,11.169249816581072,0.8241086752054495,40.02,0.0024363443311781197
100245,2024-06-30,ATEYY,00762U200,ADVANTEST CORP,862.37,862.37,340.142,284.295,193.784,50.086,198.49,4495.887,0.6055730139035449,3.033363231854236,0.7299384811470488,,0.23144697196875597
039786,2024-06-30,VLN,M9607U115,VALENS SEMICONDUCTOR LTD,13.597,13.597,4.774,17.326,-8.982,0.021,-8.848,175.788,0.6488931381922483,0.7847743276001385,1.0175540278000321,3.19,-0.4375594622543951
028087,2024-06-30,MRAM,30041T104,EVERSPIN TECHNOLOGIES INC,10.636,10.636,5.023,8.035,-2.819,0.076,-2.426,64.565,0.5277359909740504,1.3237087741132545,1.1983972069548836,5.99,-0.3245697593192355
011124,2024-06-30,VECO,922417100,VEECO INSTRUMENTS INC,175.879,175.879,95.711,56.291,17.274,2.127,17.071,1235.115,0.455813371693039,3.1244603933133184,0.885812591772272,46.71,0.08808408757679054
010740,2024-06-30,TRT,896712205,TRIO-TECH INTERNATIONAL,9.746,9.746,6.373,2.353,0.332,0.212,0.502,42.54,0.34609070387851426,4.1419464513387165,0.38205742765987843,6.0898,0.07346624077541586
010499,2024-06-30,TXN,882508104,TEXAS INSTRUMENTS INC,3822.0,3822.0,1230.0,963.0,1248.0,120.0,1247.0,35048.0,0.6781789638932496,3.968847352024922,0.9044938003574255,194.53,-0.15647759876406975
008864,2024-06-30,ASYS,032332504,AMTECH SYSTEMS INC,26.749,26.749,16.253,8.902,0.856,0.457,0.895,127.059,0.39238850050469176,3.004830375196585,0.4680602977435161,5.86,-0.1298308392973324
038060,2024-06-30,RGTI,76655K103,RIGETTI COMPUTING INC,3.086,3.086,17.624,,-16.085,0.0,-12.421,162.412,-4.710952689565781,,1.2949843007809354,1.07,-0.07215874924834642
041328,2024-06-30,NA,G6391Y128,NANO LABS LTD,3.404,3.404,3.399,8.081,-8.076,0.0,-8.139,50.215,0.0014688601645123384,0.42123499566885286,0.9922594913380022,4.446,-0.5276814208408491
041441,2024-06-30,ALMU,00776X109,AELUMA INC,0.28,0.28,0.134,1.035,-0.989,0.0,-0.989,3.844,0.5214285714285715,0.27053140096618356,1.0,,0.4507772020725389
041548,2024-06-30,ICG,45828E104,INTCHAINS GROUP LTD  -ADR,16.927,16.927,5.632,3.302,7.993,1.709,8.637,149.391,0.6672771312104921,5.126287098728044,0.7423211812138779,8.5591,7.8299426186750125
110760,2024-06-30,AXTI,00246W103,AXT INC,27.923,27.923,18.023,9.537,-1.885,0.121,-1.078,349.413,0.3545464312573864,2.9278599140190837,1.9448809208284428,3.38,0.5016402258671686
144437,2024-06-30,PDFS,693282105,PDF SOLUTIONS INC,41.661,41.661,10.581,28.908,0.264,0.038,1.743,297.999,0.7460214589184129,1.4411581569115817,0.14816087561458027,36.38,0.0014422730222831692
033725,2024-06-30,DVLT,86633R609,DATAVAULT AI INC,0.345,0.345,0.306,5.416,-5.405,0.0,-42.665,10.632,0.11304347826086956,0.06370014771048745,0.12668463611859837,,-0.18823529411764706
134932,2024-06-30,ON,682189105,ON SEMICONDUCTOR CORP,1735.2,1735.2,804.5,308.4,462.7,63.7,402.1,13658.8,0.5363646841862609,5.626459143968872,0.9684154458676628,68.55,-0.17150496562261275
135044,2024-06-30,PXLW,72581M404,PIXELWORKS INC,8.535,8.535,3.134,13.665,-9.323,0.032,-10.415,81.634,0.6328060925600468,0.6245883644346871,0.8979015688117395,0.9832,-0.3726571113561191
135788,2024-06-30,CEVA,157210105,CEVA INC,28.437,28.437,2.06,25.138,0.217,1.604,1.313,300.402,0.927559165875444,1.1312355796006046,-0.03662884889461469,19.29,0.24059855160980725
001161,2024-06-30,AMD,007903107,ADVANCED MICRO DEVICES,5835.0,5835.0,2573.0,2188.0,305.0,41.0,306.0,67886.0,0.5590402742073693,2.666819012797075,0.8631829638173352,162.21001,0.08882254151894009
001166,2024-06-30,ASMIY,N07045102,ASM INTERNATIONAL NV,751.87,751.87,330.344,176.76,197.883,42.754,211.864,4895.695,0.5606368122148776,4.253620728671645,0.7455271096471447,,0.02388571895469327
001327,2024-06-30,SWKS,83088M102,SKYWORKS SOLUTIONS INC,905.5,905.5,422.4,230.0,140.8,12.5,133.4,8236.4,0.5335173937051353,3.9369565217391305,0.9565711896675351,106.58,-0.1546863330843914
002581,2024-06-30,CVV,126601103,CVD EQUIPMENT CORP,6.345,6.345,4.649,2.44,-0.898,0.0,-0.761,33.845,0.2672970843183609,2.6004098360655736,1.1800262812089357,3.89,0.2517261787334779
003158,2024-06-30,COHU,192576106,COHU INC,104.701,104.701,54.388,52.207,-15.043,1.286,-14.483,1039.032,0.4805398229243274,2.005497347099048,1.1308930818609122,33.1,-0.3801777162105363
018509,2024-06-30,IPWR,451622203,IDEAL POWER INC,0.001,0.001,0.018,2.801,-2.901,0.0,-2.662,23.42,-17.0,0.0003570153516601214,1.0897821187077386,7.06,-0.9925925925925926
133905,2024-06-30,NVMI,M7516K103,NOVA LTD,156.858,156.858,60.023,46.858,45.618,8.437,53.579,1246.996,0.6173417995894376,3.34751803320671,0.7173445943562906,234.53,0.2783654708154717
024800,2024-06-30,QCOM,747525103,QUALCOMM INC,9393.0,9393.0,3756.0,2920.0,2298.0,172.0,2280.0,52741.0,0.6001277547109549,3.216780821917808,0.9318605724838411,199.17999,0.11146609868654589
025274,2024-06-30,OLED,91347P105,UNIVERSAL DISPLAY CORP,158.505,158.505,31.975,58.756,56.749,12.553,64.89,1776.561,0.798271347907006,2.697681938865818,0.7053610749117709,210.25,0.08146556135503014
035794,2024-06-30,SITM,82982T106,SITIME CORP,43.866,43.866,16.886,48.212,-29.157,-0.018,-26.787,878.555,0.6150549400446815,0.9098564672695595,1.0877443325659106,124.38,0.5820109636468551
038995,2024-06-30,INDI,45569U101,INDIE SEMICONDUCTOR INC,52.355,52.355,20.525,58.299,-36.076,0.086,-20.914,797.326,0.6079648553146786,0.8980428480762963,1.7320621271468528,6.17,0.004740155062562312
039173,2024-06-30,SMTK,83193D203,SMARTKEM INC,0.04,0.04,0.032,2.94,-2.994,0.001,-3.098,7.063,0.2,0.013605442176870748,0.9667419076677888,5.735,4.0
043285,2024-06-30,ARM,042068205,ARM HOLDINGS PLC,939.0,939.0,714.0,,182.0,21.0,244.0,7880.0,0.23961661341853036,,0.6817051867777479,163.62,0.3911111111111112
061214,2024-06-30,ASML,N07059210,ASML HOLDING NV,6649.987,6649.987,2985.905,1466.438,1955.465,310.789,1992.443,43652.798,0.5509908515610632,4.5347890602944005,0.828351913757931,1022.72998,-0.1217216877187528
061814,2024-06-30,BESIY,073320103,BE SEMICONDUCTOR INDUSTRIES,160.902,160.902,52.737,48.264,52.472,6.664,51.356,832.487,0.6722414886079725,3.3337891596220786,0.8891499893402642,,-0.09668038377974775
160213,2024-06-30,GSIT,36241U106,GSI TECHNOLOGY INC,4.671,4.671,2.318,6.908,-4.747,0.057,1.135,52.327,0.5037465210875616,0.6761725535610886,-3.9723386830716683,2.65,-0.16395203150170035
025166,2024-06-30,KOPN,500600101,KOPIN CORP,12.336,12.336,9.203,8.453,-5.457,0.0,-5.922,49.048,0.2539721141374838,1.4593635395717497,0.9214792299898683,0.8399,0.17934990439770537
133564,2024-06-30,CAMT,M20791105,CAMTEK LTD,102.591,102.591,51.447,25.259,25.885,2.935,30.899,796.175,0.4985232622744685,4.061562215447959,0.7581560659049621,125.24,0.39091352802407875
133288,2024-06-30,SLAB,826919102,SILICON LABORATORIES INC,145.367,145.367,62.266,117.515,-47.013,36.663,-45.494,1249.987,0.5716634449359208,1.2370080415266136,1.8661832676640728,110.63,-0.4063406107830406
132740,2024-06-30,IFNNY,45662N103,INFINEON TECHNOLOGIES AG,3912.529,3912.529,1791.673,997.789,626.271,92.624,518.186,31473.388,0.5420678032035035,3.9211987704815345,0.992553196631131,,-0.1319497584009447
031255,2024-06-30,TSEM,M87915274,TOWER SEMICONDUCTOR LTD,351.181,351.181,198.692,38.044,48.878,6.108,62.858,2962.167,0.4342176826195039,9.230916833140574,0.7020340482177282,39.31,-0.016825731891341067
031142,2024-06-30,STM,861012102,STMICROELECTRONICS NV,3232.0,3232.0,1498.0,921.0,374.0,67.0,421.0,24906.0,0.536509900990099,3.509229098805646,0.7469829215587815,39.28,-0.25288950531668974
023119,2024-06-30,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,265.405,265.405,257.91,147.156,-155.103,-12.245,-143.063,3948.214,0.02823985983685311,1.803562206094213,0.9913637794854707,25.26,-0.7322630108242795
021743,2024-06-30,NVEC,629445206,NVE CORP,6.783,6.783,0.899,1.419,4.389,0.785,4.883,66.705,0.8674627745835176,4.780126849894292,0.7543347004735719,74.69,-0.23191031593251044
006565,2024-06-30,LRCX,512807306,LAM RESEARCH CORP,3871.507,3871.507,1913.139,696.598,1173.413,134.074,1154.356,18744.728,0.5058412654297151,5.557734877217563,0.898445196199552,106.48499799999999,0.20710844188663402
006509,2024-06-30,KLIC,501242101,KULICKE & SOFFA INDUSTRIES,181.65,181.65,93.226,75.203,8.277,4.053,16.317,1257.215,0.48678227360308285,2.4154621491163915,0.38126283244871223,49.19,-0.0485394176526972
006304,2024-06-30,KLAC,482480100,KLA CORP,2568.735,2568.735,920.201,552.493,995.04,108.597,945.043,15433.566,0.6417688083823361,4.649353023477221,0.9319128686857087,824.51001,0.09069451161439868
006008,2024-06-30,INTC,458140100,INTEL CORP,12833.0,12833.0,5758.0,5527.0,-1021.0,-350.0,-2004.0,206205.0,0.5513130211174316,2.3218744345938123,0.4204998187258218,30.97,-0.008958220712024123
032638,2024-06-30,ACMR,00108J109,ACM RESEARCH INC,202.48,202.48,105.696,59.191,37.593,9.336,40.735,1667.575,0.47799288818648755,3.4207903228531364,0.7113565917441674,23.06,0.40049938786943984
036853,2024-06-30,MAXN,Y58473128,MAXEON SOLAR TECHNOLOGIES,184.219,184.219,179.621,61.74,-67.7,3.212,14.297,764.156,0.024959423295099856,2.9837868480725622,-3.671423908888295,85.3,-0.47120184400053966
037309,2024-06-30,ALGM,01749D105,ALLEGRO MICROSYSTEMS INC,166.919,166.919,75.026,81.809,-6.374,1.04,-16.573,1448.89,0.5505245058980703,2.0403500837316186,0.40873622872229615,28.24,-0.4002041014326627
039822,2024-06-30,GFS,G39387108,GLOBALFOUNDRIES INC,1632.0,1632.0,835.0,235.0,160.0,12.0,167.0,17927.0,0.4883578431372549,6.94468085106383,0.889239485101653,50.56,-0.11544715447154474
039931,2024-06-30,NVTS,63942X106,NAVITAS SEMICONDUCTOR CORP,20.468,20.468,11.751,34.403,-31.187,0.061,-22.267,439.05,0.4258843072112566,0.5949481149899718,1.4044297014027625,3.93,0.13320783966338157
040460,2024-06-30,PRSO,71360T200,PERASO INC,4.238,4.238,1.147,4.534,-2.434,0.0,-4.425,9.759,0.7293534686172723,0.9347154830172033,0.5500564971751413,1.4,0.7636287973366627
045094,2024-06-30,ALAB,04626A103,ASTERA LABS INC,76.85,76.85,16.279,84.201,-24.347,-6.537,-14.083,915.515,0.7881717631750162,0.9126969988479947,0.9263431577720604,60.51,6.190306886227544
119275,2024-06-30,MKSI,55306N104,MKS INC,887.0,887.0,442.0,227.0,131.0,0.0,22.0,8863.0,0.5016910935738444,3.907488986784141,5.954545454545454,130.58,-0.11565304087736794
029191,2024-06-30,ICHR,G4740B105,ICHOR HOLDINGS LTD,203.227,203.227,172.51,24.96,-1.529,0.942,-4.17,947.689,0.15114625517278707,8.142107371794872,0.4494964028776978,38.55,0.09847682262388657
038465,2024-06-30,SKYT,83089J108,SKYWATER TECH INC,93.329,93.329,72.151,15.051,2.063,-0.127,-1.082,290.415,0.2269176783207792,6.200850441831108,-1.6828603496639687,7.65,0.33688100729111436
042262,2024-06-30,LAES,G79483106,SEALSQ CORP,4.828,4.828,3.594,9.823,-8.89,1.304,-9.454,32.234,0.2555923777961889,0.4914995418914792,1.0700451551249972,0.8169,-0.6727001559216323
064766,2024-06-30,RMBS,750917106,RAMBUS INC,132.138,132.138,16.26,64.915,40.205,8.295,44.351,1250.623,0.8769468283158516,2.0355541862435493,0.736971644728321,58.76,0.10269377127979173
126423,2024-06-30,ONTO,683344105,ONTO INNOVATION INC,242.326,242.326,109.819,64.442,51.42,4.32,57.269,2005.416,0.5468129709564801,3.7603736693460785,0.8301386514166519,219.56,0.27097166713870613
160888,2024-06-30,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,507.431,507.431,218.195,164.009,116.536,23.682,124.048,2648.132,0.5700006503347254,3.0939216750300287,0.7600937999576736,821.67999,0.1503033133240239
186962,2024-06-30,SQNS,817323405,SEQUANS COMMUNICATIONS SA,9.675,9.675,11.282,,-3.708,0.146,-0.433,122.249,-0.16609819121447028,,11.450975790579713,1.257,0.05645337409914841
003969,2024-06-30,DIOD,254543101,DIODES INC,319.771,319.771,182.455,91.012,12.52,2.643,12.804,2361.057,0.4294198035469133,3.513503713795983,0.7759780726910844,71.93,-0.3154883207178819
209341,2024-06-30,UMC,910873405,UNITED MICROELECTRONICS CORP,1721.437,1721.437,790.201,179.343,415.358,80.292,499.176,18068.285,0.5409643222493765,9.598573682831223,0.6982468069925514,8.76,-0.026573288170863463
187450,2024-06-30,ENPH,29355A107,ENPHASE ENERGY INC,303.458,303.458,147.693,132.311,2.97,0.383,11.216,3166.576,0.5133000283400009,2.29352056896252,0.25575797884517937,99.71,-0.5732663214825107
187740,2024-06-30,MTSI,55405Y100,MACOM TECHNLGY SOL HLDGS INC,190.486,190.486,74.762,75.524,22.267,4.309,24.248,1705.212,0.6075197127347941,2.522191621206504,0.7551152405703039,111.47,0.2825440002154562
201395,2024-06-30,TSM,874039100,TAIWAN SEMICONDUCTOR MFG CO,20439.585,20439.585,4858.911,1838.457,8736.782,1784.958,9297.344,184153.436,0.762279371132046,11.117793345180225,0.7592968424605092,173.81,0.35605454156796257
213412,2024-06-30,ASX,00215W100,ASE TECHNOLOGY HLDNG CO,4251.274,4251.274,3151.033,377.89,273.566,59.095,307.202,21022.442,0.2588026553922424,11.250030432136336,0.7192055998832071,11.42,-0.006950431777033028
009599,2024-07-31,SMTC,816850101,SEMTECH CORP,215.355,215.355,97.655,94.351,10.782,4.215,-166.08,1368.0,0.5465394348865826,2.2824877319795234,-0.06656815987942297,31.72,-0.0965591596328429
180711,2024-07-31,AVGO,11135F101,BROADCOM INC,13072.0,13072.0,2984.0,3372.0,4230.0,4238.0,2806.0,167966.0,0.7717258261933905,3.8766310794780545,-0.7693218228528725,160.67999,0.47273546642631814
001632,2024-07-31,ADI,032654105,ANALOG DEVICES INC,2312.209,2312.209,658.417,619.884,503.601,30.759,422.991,48618.374,0.7152433019679449,3.7300672383865368,1.1039956248862075,231.38,-0.24842751247767347
001704,2024-07-31,AMAT,038222105,APPLIED MATERIALS INC,6778.0,6778.0,3478.0,1262.0,1943.0,255.0,1960.0,33647.0,0.4868692829743287,5.370839936608558,0.8623529258642232,212.2,0.05494163424124521
015420,2024-07-31,AMBA,G037AX101,AMBARELLA INC,63.724,63.724,18.826,74.498,-35.0,0.747,-34.142,650.334,0.7045697068608373,0.8553786678837015,1.0475593803083032,52.64,0.025804478356755256
040532,2024-07-31,CRDO,G25457105,CREDO TECH GROUP HOLDING LTD,59.714,59.714,18.198,51.734,-14.451,0.622,-8.918,644.865,0.6952473456810798,1.1542505895542583,1.7334500815056078,27.75,0.7014959395925346
117768,2024-07-31,NVDA,67066G104,NVIDIA CORP,30040.0,30040.0,7034.0,3931.0,18642.0,2615.0,19214.0,85227.0,0.7658455392809588,7.641821419486136,0.8381830146686287,117.02,1.2240319834160065
137310,2024-07-31,MRVL,573874104,MARVELL TECHNOLOGY INC,1272.9,1272.9,417.7,599.6,-96.4,47.1,-146.2,20293.4,0.6718516772723702,2.1229152768512343,0.8717945359036307,66.98,-0.050712208218360755
013200,2024-07-31,PLAB,719405102,PHOTRONICS INC,210.984,210.984,115.72,22.991,52.147,14.124,62.293,1645.101,0.45152239032343683,9.176808316297683,0.6473191652922943,25.41,-0.05897255202804552
065286,2024-08-31,AEHR,00760J108,AEHR TEST SYSTEMS,13.119,13.119,5.694,6.442,0.636,0.154,0.814,145.862,0.5659730162359936,2.036479354237814,0.6335082010757687,15.21,-0.3638964313421257
031494,2024-08-31,PENG,706915105,PENGUIN SOLUTIONS INC,311.148,311.148,211.654,72.038,12.075,6.209,-17.583,1474.506,0.3197642279558281,4.319220411449513,-0.929249077010265,,-0.01740047622355978
007343,2024-08-31,MU,595112103,MICRON TECHNOLOGY INC,7750.0,7750.0,3027.0,1198.0,1539.0,623.0,1510.0,69416.0,0.6094193548387097,6.469115191986645,0.598698741283277,96.24,0.9326683291770574
185380,2024-08-31,LEDS,816645204,SEMILEDS CORP,1.324,1.324,1.014,0.977,-0.824,0.0,-0.562,11.138,0.23413897280966767,1.3551688843398157,1.4661921708185053,1.35,-0.08878183069511358
009799,2024-08-31,SODI,834256208,SOLITRON DEVICES INC,3.581,3.581,2.648,0.688,0.05,0.006,0.023,24.9,0.26054174811505165,5.204941860465116,1.606805293005671,,0.3885226832105466
006565,2024-09-30,LRCX,512807306,LAM RESEARCH CORP,4167.976,4167.976,2071.69,737.794,1264.197,177.834,1294.278,19532.489,0.5029505928057167,5.649240845005516,0.8425517038174041,81.608002,0.1969850048620616
006008,2024-09-30,INTC,458140100,INTEL CORP,13284.0,13284.0,7717.0,5390.0,-3435.0,7903.0,-9086.0,193542.0,0.41907557964468534,2.46456400742115,0.7068855317464652,23.46,-0.06173188303432686
027387,2024-09-30,PI,453204109,IMPINJ INC,95.198,95.198,44.888,47.832,-0.769,0.207,0.428,476.447,0.5284774890228786,1.99025756815521,-0.9277502401956502,216.52,0.46447196369510046
006509,2024-09-30,KLIC,501242101,KULICKE & SOFFA INDUSTRIES,181.319,181.319,89.992,81.408,5.08,-2.034,10.083,1240.162,0.5036813571660995,2.2272872444968552,0.6054513972587476,45.13,-0.10380090945037568
006304,2024-09-30,KLAC,482480100,KLA CORP,2841.541,2841.541,1050.707,572.226,1122.785,132.836,1078.687,15681.737,0.6302333839279461,4.96576702212063,0.9127008179895123,774.40997,0.18547899919731536
